%% 2 dimensions
%% 100 points
%% 3 clusters/centroids
%% 0.510267539693795 within-cluster sum of squares
0 0.21471771018487518 0.7860916097688415
1 0.36159356088357375 0.1963921515783181
2 0.7920554994557865 0.6354663124040705
1 0.3299264193776661 0.20270660857638076
1 0.3287755359349773 0.27639120334092787
2 0.8725826660328555 0.67920077230234
0 0.23670378960685412 0.74356789587116
1 0.3756008371581776 0.23579627643595114
0 0.20300188363590604 0.7606870098968532
0 0.23216893532294075 0.8149685708126141
2 0.8266934090214005 0.7051483516058409
2 0.7991161897777198 0.5763746059916499
2 0.8241492415532895 0.6112192034321026
1 0.35427566663872484 0.21956368202101906
0 0.13588466238815344 0.8934637421939765
1 0.39761801151970294 0.26917275247506844
0 0.2181805828039795 0.7987553842556676
0 0.1432286489538605 0.7748474523319957
0 0.18021912682321148 0.687044668631945
2 0.7514781802662505 0.6240534361495229
1 0.3141288259996272 0.21323706577797472
2 0.8326361358877554 0.6048624525934864
0 0.2751994547066537 0.8866897340535618
0 0.2392422016666288 0.8106094916788348
1 0.30555045024230776 0.21343944676576648
2 0.7266212686606625 0.6253290508580632
0 0.2059215301178212 0.8457920386085306
0 0.2104256997266816 0.8553533630668547
1 0.3603919896566652 0.16701760011331152
2 0.8263359813121683 0.6752689906617454
0 0.19298106242055751 0.7996842707255869
1 0.32223815071548323 0.15301837847770344
0 0.2264365015437729 0.7654084963279748
2 0.7363009954292454 0.6565444255201961
1 0.298431466380478 0.15697842300332718
0 0.1621733806880902 0.7922987010503009
1 0.3074204541155206 0.13598399774044267
1 0.46457420456481757 0.23618539815082518
0 0.14605449510128488 0.8334429229809506
2 0.8068261175536237 0.5733948990247842
1 0.40990325481761025 0.20269264248087415
2 0.7467476818309894 0.668465940076878
0 0.2379461852852779 0.7584443480853085
0 0.19215990436672936 0.7816784924615574
1 0.38460738877259865 0.22932161304766732
2 0.7740556946382436 0.5976517611348215
2 0.7824986628524179 0.5644980227351302
1 0.3277081648256567 0.18747614967548581
1 0.3903123694411512 0.18364497834670837
0 0.25139870634844336 0.8555671461780138
1 0.36984704573203214 0.18038983371401743
0 0.18586275635942665 0.7287751741612281
0 0.3051094889689122 0.7280251869232376
2 0.9299129989150832 0.5534372339951059
2 0.7864143971758512 0.6061640359077598
0 0.14340896524017194 0.7687769160646543
2 0.8214014557510552 0.600486984271293
2 0.8741147508901447 0.6327998617304842
0 0.1668152172528631 0.7887373710346742
0 0.24288053192875148 0.7468554403207377
1 0.3468305652079851 0.2554460186897875
2 0.7433022767133092 0.6141794289818796
0 0.22889010849329405 0.7284366430844524
2 0.7844894117406889 0.590753640526235
1 0.4202873524971411 0.20150685701959628
1 0.3470078730384067 0.05014091526966907
2 0.8009253258467918 0.6659349804330548
2 0.7778468220067032 0.6141807875113477
1 0.24323029387597428 0.2475174419953793
1 0.36669571628260816 0.19746299102753376
0 0.23523418167279103 0.8019183628364757
1 0.2655531421517904 0.215303975528167
1 0.31321795984720663 0.16446459076732137
1 0.36312673096703724 0.20875914966616282
0 0.2625516831874506 0.8033850628240934
1 0.34954110564647856 0.16358829987154758
1 0.34331840875813835 0.24065285858627988
0 0.11612653381288704 0.8051866085327155
2 0.8130859039386233 0.5748663634687681
1 0.48256838361250853 0.16008610259250788
2 0.891798647050941 0.6869064769972753
1 0.36702803552282515 0.16735965670168768
2 0.8041480065136711 0.6824092878274207
2 0.715167378164694 0.6939461292993263
0 0.34843916940840003 0.6996170152324144
2 0.7527703491413421 0.6598538552799851
2 0.7655786849510267 0.6566690335265224
2 0.7651435879948207 0.6312273957744655
0 0.19036380927937602 0.8032723187970657
0 0.1852501229191944 0.7874811238715913
2 0.7902349083484389 0.6330772172270442
1 0.49894927605023376 0.19373680126663592
0 0.20147094832210866 0.8611145056418447
1 0.48162773278990556 0.20400776242890908
2 0.7108938730917307 0.6623534047772455
2 0.8254570924191457 0.7075547945283186
0 0.3316490351378859 0.6801829263039508
0 0.2523051326105216 0.7509547375309504
2 0.6988832037208575 0.6634115321043205
2 0.7802201828494058 0.6781639530799162
1 0.37838006843827854 0.2282455949292893
1 0.3411677306614213 0.19347482615260372
1 0.34434045880037223 0.12256326102628595
