%% 2 dimensions
%% 10 points
%% 2 clusters/centroids
%% 0.11249202708464595 within-cluster sum of squares
0 0.7137839088870386 0.35156337896360923
1 0.4357666439443197 0.5017536894638953
0 0.767845926948525 0.4322394723952452
1 0.5060169103795048 0.4727588395477056
1 0.4804711803323495 0.5371427013757242
1 0.4890869599938398 0.5379657396198835
0 0.6026744956132075 0.22665961321637434
0 0.7582324548424013 0.4199784645284076
0 0.7263827581440208 0.32737596571440963
1 0.412263884572973 0.5124662075284384
1 0.2186413825412002 0.4693310256567638
1 0.5081195458460507 0.48085762305485646
